name,fields,n_fields,num_queries_with_pos,num_eval_queries,selection_k,selection_cmc,cmc@1,cmc@2,cmc@3,cmc@4,cmc@5,cmc@6,cmc@7,cmc@8,cmc@9,cmc@10,cmc@11,cmc@12,cmc@13,cmc@14,cmc@15,cmc@16,cmc@17,cmc@18,cmc@19,cmc@20,cmc@21,cmc@22,cmc@23,cmc@24,cmc@25,cmc@26,cmc@27,cmc@28,cmc@29,cmc@30,cmc@31,cmc@32,cmc@33,cmc@34,cmc@35,cmc@36,map@1,map@2,map@3,map@4,map@5,map@6,map@7,map@8,map@9,map@10,map@11,map@12,map@13,map@14,map@15,map@16,map@17,map@18,map@19,map@20,map@21,map@22,map@23,map@24,map@25,map@26,map@27,map@28,map@29,map@30,map@31,map@32,map@33,map@34,map@35,map@36
stripe_descriptions + arm color,stripe_descriptions + arm color,2,61,54,36,1.0,0.018518518518518517,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.12962962962962962,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.3148148148148148,0.3333333333333333,0.3333333333333333,0.4074074074074074,0.5,0.5555555555555556,0.5925925925925926,0.6111111111111112,0.6296296296296297,0.6481481481481481,0.6481481481481481,0.6666666666666666,0.6666666666666666,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7777777777777778,0.7777777777777778,0.8148148148148148,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9444444444444444,0.9629629629629629,1.0,0.018518518518518517,0.027777777777777776,0.040123456790123455,0.040123456790123455,0.047530864197530866,0.050617283950617285,0.06119929453262786,0.06119929453262786,0.06119929453262786,0.06119929453262786,0.07130030463363796,0.07284351451018117,0.07284351451018117,0.07813451980118646,0.08430735930735932,0.08777958152958155,0.08995823076705431,0.09098703735141644,0.09196169622081216,0.09288762214673808,0.09288762214673808,0.09372937298848891,0.09372937298848891,0.09681579274157531,0.09681579274157531,0.09681579274157531,0.09818753485405816,0.09818753485405816,0.09946467406223185,0.10069924196346641,0.1020704812379315,0.1020704812379315,0.10319281569359928,0.10373747800296747,0.104266578532068,0.10529538511643013
rosette_descriptions + disk color,rosette_descriptions + disk color,2,61,56,36,1.0,0.16071428571428573,0.21428571428571427,0.25,0.25,0.26785714285714285,0.26785714285714285,0.375,0.375,0.42857142857142855,0.5,0.5178571428571429,0.5535714285714286,0.5892857142857143,0.625,0.6428571428571429,0.6964285714285714,0.7321428571428571,0.7678571428571429,0.7857142857142857,0.8214285714285714,0.8392857142857143,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.16071428571428573,0.1875,0.1994047619047619,0.1994047619047619,0.20297619047619045,0.20297619047619045,0.21828231292517003,0.21828231292517003,0.22423469387755096,0.23137755102040808,0.23300092764378472,0.2359771181199752,0.23872437086722795,0.2412753912753912,0.24246586746586737,0.24581408175158168,0.24791492208771612,0.24989904907184313,0.25083889869590326,0.2526246129816176,0.253474953117672,0.2567217063644252,0.256605246737096,0.256605246737096,0.2573195324513817,0.2573195324513817,0.2573195324513817,0.2573195324513817,0.2573195324513817,0.2573195324513817,0.25847160618410064,0.25902964189838634,0.25902964189838634,0.25902964189838634,0.259539845980019,0.259539845980019
rosette_descriptions + madreporite_descriptions,rosette_descriptions + madreporite_descriptions,2,61,55,36,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10909090909090909,0.18181818181818182,0.2,0.21818181818181817,0.2909090909090909,0.43636363636363634,0.5636363636363636,0.6,0.6181818181818182,0.6545454545454545,0.7818181818181819,0.7818181818181819,0.8545454545454545,0.8909090909090909,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09545454545454546,0.11000000000000001,0.11303030303030304,0.11562770562770563,0.12471861471861473,0.14088023088023088,0.15360750360750355,0.15691328873147053,0.15842844024662203,0.1612256430438248,0.17031655213473387,0.17031655213473387,0.17486200668018842,0.1770010441133435,0.1780111451234445,0.1780111451234445,0.1780111451234445,0.1780111451234445,0.1793541203300561,0.1793541203300561,0.1793541203300561,0.1793541203300561,0.1807527217286575,0.1807527217286575,0.1807527217286575,0.18137968097630638,0.18137968097630638,0.18137968097630638,0.18137968097630638,0.18137968097630638,0.18137968097630638,0.18137968097630638,0.18137968097630638
rosette_descriptions + reticulation_descriptions,rosette_descriptions + reticulation_descriptions,2,61,55,36,1.0,0.09090909090909091,0.10909090909090909,0.10909090909090909,0.21818181818181817,0.2909090909090909,0.2909090909090909,0.32727272727272727,0.4,0.43636363636363634,0.45454545454545453,0.45454545454545453,0.5272727272727272,0.6,0.6727272727272727,0.7090909090909091,0.8,0.8,0.8363636363636363,0.8727272727272727,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0,1.0,0.09090909090909091,0.1,0.1,0.12727272727272726,0.14181818181818182,0.14181818181818182,0.147012987012987,0.1561038961038961,0.16014430014430012,0.16196248196248195,0.16196248196248195,0.16802308802308802,0.17361749361749362,0.17881229881229876,0.18123654123654118,0.18691835941835935,0.18691835941835935,0.18893856143856141,0.19051067353698928,0.19141976444608017,0.19141976444608017,0.19141976444608017,0.19141976444608017,0.19141976444608017,0.19141976444608017,0.19141976444608017,0.1927665657928815,0.1927665657928815,0.1927665657928815,0.1927665657928815,0.19393958632074076,0.19393958632074076,0.1950415146953964,0.1950415146953964,0.1950415146953964,0.1950415146953964
rosette_descriptions + arm color,rosette_descriptions + arm color,2,61,55,36,1.0,0.09090909090909091,0.14545454545454545,0.16363636363636364,0.18181818181818182,0.2,0.23636363636363636,0.23636363636363636,0.3090909090909091,0.36363636363636365,0.36363636363636365,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.45454545454545453,0.4909090909090909,0.5454545454545454,0.5818181818181818,0.5818181818181818,0.6545454545454545,0.6727272727272727,0.8,0.8363636363636363,0.9090909090909091,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,0.09090909090909091,0.11818181818181818,0.12424242424242424,0.12878787878787878,0.13242424242424242,0.1384848484848485,0.1384848484848485,0.14757575757575758,0.15363636363636363,0.15363636363636363,0.1552892561983471,0.1552892561983471,0.1552892561983471,0.16048406139315227,0.1629083038173947,0.1663173947264856,0.16845643215964068,0.16845643215964068,0.17228418335581291,0.17319327426490383,0.17925388032550987,0.18090677288749338,0.1840688282234617,0.1840688282234617,0.18479610095073445,0.18479610095073445,0.18479610095073445,0.18479610095073445,0.18479610095073445,0.18552975326333415,0.18611626352726376,0.18668444534544557,0.18668444534544557,0.18668444534544557,0.1872039258649261,0.1872039258649261
disk color + madreporite_descriptions,disk color + madreporite_descriptions,2,61,56,36,1.0,0.03571428571428571,0.05357142857142857,0.14285714285714285,0.25,0.30357142857142855,0.30357142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.375,0.42857142857142855,0.42857142857142855,0.44642857142857145,0.48214285714285715,0.5892857142857143,0.5892857142857143,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8035714285714286,0.8214285714285714,0.875,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9285714285714286,0.9642857142857143,0.9642857142857143,1.0,1.0,0.03571428571428571,0.044642857142857144,0.0744047619047619,0.10119047619047616,0.11190476190476191,0.11190476190476191,0.11955782312925171,0.11955782312925171,0.11955782312925171,0.11955782312925171,0.12118119975262832,0.12564548546691406,0.12564548546691406,0.1274524582560297,0.12983341063698206,0.13652983920841064,0.13652983920841064,0.13752190270047412,0.1394016019485944,0.14029445909145155,0.14284547949961482,0.1460922327463681,0.1460922327463681,0.1468362803654157,0.14755056607970143,0.14961100564014096,0.15027238130151663,0.15027238130151663,0.15027238130151663,0.15027238130151663,0.15027238130151663,0.15138845273008808,0.15247070381233915,0.15247070381233915,0.15349111197560447,0.15349111197560447
disk color + reticulation_descriptions,disk color + reticulation_descriptions,2,61,56,36,1.0,0.07142857142857142,0.08928571428571429,0.16071428571428573,0.25,0.32142857142857145,0.32142857142857145,0.4107142857142857,0.4107142857142857,0.4107142857142857,0.42857142857142855,0.44642857142857145,0.48214285714285715,0.5178571428571429,0.5357142857142857,0.5535714285714286,0.6071428571428571,0.625,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.6785714285714286,0.6964285714285714,0.6964285714285714,0.7678571428571429,0.7678571428571429,0.8035714285714286,0.8214285714285714,0.8571428571428571,0.875,0.875,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9642857142857143,1.0,1.0,0.07142857142857142,0.08035714285714286,0.10416666666666664,0.1264880952380952,0.14077380952380952,0.14077380952380952,0.1535289115646259,0.1535289115646259,0.1535289115646259,0.15531462585034017,0.15693800247371678,0.15991419294990727,0.16266144569716,0.16440077779363496,0.16559125398411115,0.1689394682698254,0.16998988843789262,0.1709819519299561,0.1709819519299561,0.17187480907281327,0.17272514920886767,0.17353683752055596,0.17353683752055596,0.17651302799674645,0.17651302799674645,0.17788665437037282,0.1785480300317485,0.1798235402358301,0.18043930378262815,0.18043930378262815,0.18216741438170647,0.18216741438170647,0.18216741438170647,0.1832178345497737,0.18423824271303899,0.18423824271303899
disk color + arm color,disk color + arm color,2,61,56,36,1.0,0.05357142857142857,0.07142857142857142,0.125,0.125,0.16071428571428573,0.16071428571428573,0.21428571428571427,0.26785714285714285,0.2857142857142857,0.3392857142857143,0.35714285714285715,0.35714285714285715,0.39285714285714285,0.4642857142857143,0.5,0.5178571428571429,0.5535714285714286,0.6428571428571429,0.6964285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.75,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8571428571428571,0.875,0.9107142857142857,0.9464285714285714,0.9464285714285714,0.9642857142857143,1.0,0.05357142857142857,0.0625,0.08035714285714286,0.08035714285714286,0.0875,0.0875,0.09515306122448978,0.10184948979591836,0.10383361678004534,0.10919075963718818,0.1108141362605648,0.1108141362605648,0.11356138900781755,0.11866342982414406,0.12104438220509643,0.12216045363366787,0.12426129396980232,0.12922161143011976,0.1320411603023002,0.13293401744515734,0.13293401744515734,0.13293401744515734,0.13293401744515734,0.13293401744515734,0.1343625888737288,0.1343625888737288,0.13731232432346424,0.13731232432346424,0.13731232432346424,0.13850280051394043,0.13907883738029989,0.1401949088088713,0.14127715989112238,0.14127715989112238,0.14178736397275502,0.1427794274648185
madreporite_descriptions + reticulation_descriptions,madreporite_descriptions + reticulation_descriptions,2,61,46,36,1.0,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.15217391304347827,0.17391304347826086,0.1956521739130435,0.2391304347826087,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.391304347826087,0.43478260869565216,0.5,0.5434782608695652,0.6521739130434783,0.6956521739130435,0.717391304347826,0.717391304347826,0.7608695652173914,0.7608695652173914,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.9347826086956522,0.9782608695652174,1.0,1.0,0.06521739130434782,0.07608695652173914,0.07608695652173914,0.07608695652173914,0.07608695652173914,0.07608695652173914,0.08540372670807453,0.08812111801242237,0.09053657694962043,0.09488440303657696,0.10081325679151766,0.10153789447267707,0.10153789447267707,0.10153789447267707,0.10733499592195243,0.11005238722630026,0.11388870436185014,0.1163041632990482,0.1220249870976752,0.12419890014115344,0.12523409682852404,0.12523409682852404,0.127124455996766,0.127124455996766,0.12886358643154863,0.12886358643154863,0.12966873941061466,0.12966873941061466,0.12966873941061466,0.1318426524540929,0.1318426524540929,0.1318426524540929,0.1331601755107464,0.13443894788926303,0.1350600659016854,0.1350600659016854
madreporite_descriptions + arm color,madreporite_descriptions + arm color,2,61,54,36,1.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.1111111111111111,0.18518518518518517,0.2222222222222222,0.24074074074074073,0.25925925925925924,0.25925925925925924,0.3148148148148148,0.3148148148148148,0.4444444444444444,0.46296296296296297,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.5555555555555556,0.5925925925925926,0.5925925925925926,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.7962962962962963,0.8333333333333334,0.8333333333333334,0.8518518518518519,0.8703703703703703,0.9259259259259259,0.9444444444444444,0.9629629629629629,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.029629629629629627,0.03580246913580247,0.04638447971781305,0.05101410934744268,0.05307172251616696,0.05492357436801881,0.05492357436801881,0.059553203997648456,0.059553203997648456,0.06881246325690772,0.0700470311581423,0.07467666078777192,0.07467666078777192,0.07467666078777192,0.07565131965716763,0.07750317150901948,0.07750317150901948,0.08087017487602283,0.08409078679228695,0.08563399666883015,0.08671290166077862,0.08813740308528004,0.08813740308528004,0.08879877874665569,0.08943734835074253,0.0912892002025944,0.0918865717677079,0.0924652754714116,0.0930264426992455,0.0930264426992455,0.0930264426992455,0.09354084599142656
reticulation_descriptions + arm color,reticulation_descriptions + arm color,2,61,54,36,1.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.09259259259259259,0.12962962962962962,0.14814814814814814,0.2037037037037037,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.46296296296296297,0.46296296296296297,0.5555555555555556,0.5925925925925926,0.5925925925925926,0.6111111111111112,0.6296296296296297,0.6481481481481481,0.6851851851851852,0.7037037037037037,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7777777777777778,0.7962962962962963,0.8148148148148148,0.8518518518518519,0.8703703703703703,0.8703703703703703,0.9259259259259259,0.9444444444444444,1.0,1.0,0.037037037037037035,0.037037037037037035,0.04938271604938271,0.05401234567901234,0.061419753086419754,0.06450617283950617,0.07244268077601411,0.0747574955908289,0.0747574955908289,0.08031305114638448,0.08199655282988616,0.08199655282988616,0.08199655282988616,0.09390131473464809,0.09390131473464809,0.09968835177168511,0.10186700100915787,0.10186700100915787,0.10284165987855358,0.1037675858044795,0.10464942001964704,0.10633292170314873,0.10713807468221476,0.10903201407615414,0.10903201407615414,0.10903201407615414,0.110403756188637,0.11106513185001265,0.1117037014540995,0.11293826935533408,0.11353564092044757,0.11353564092044757,0.11521914260394926,0.11576380491331745,0.11735110650061904,0.11735110650061904
num_apparent_arms + stripe_descriptions + rosette_descriptions,num_apparent_arms + stripe_descriptions + rosette_descriptions,3,61,55,36,1.0,0.2,0.2909090909090909,0.34545454545454546,0.38181818181818183,0.45454545454545453,0.4909090909090909,0.509090909090909,0.6363636363636364,0.6545454545454545,0.7090909090909091,0.7090909090909091,0.7272727272727273,0.7636363636363637,0.7636363636363637,0.8,0.8181818181818182,0.8727272727272727,0.8727272727272727,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.24545454545454545,0.26363636363636367,0.27272727272727276,0.28727272727272724,0.29333333333333333,0.29593073593073593,0.3118398268398268,0.31386002886002884,0.3193145743145742,0.3193145743145742,0.31779942279942275,0.32059662559662555,0.32059662559662555,0.32302086802086794,0.3241572316572316,0.3273657878069642,0.3273657878069642,0.3292796634050503,0.33018875431414124,0.33018875431414124,0.33018875431414124,0.33018875431414124,0.33018875431414124,0.33091602704141393,0.33161532774071467,0.3322887284141154,0.3322887284141154,0.3329156876617642,0.3329156876617642,0.3329156876617642,0.3329156876617642,0.3329156876617642,0.3329156876617642,0.3329156876617642,0.3329156876617642
num_apparent_arms + stripe_descriptions + disk color,num_apparent_arms + stripe_descriptions + disk color,3,61,56,36,1.0,0.10714285714285714,0.14285714285714285,0.23214285714285715,0.2857142857142857,0.4107142857142857,0.44642857142857145,0.4642857142857143,0.5,0.5178571428571429,0.6071428571428571,0.625,0.6964285714285714,0.75,0.75,0.75,0.7678571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.875,0.875,0.875,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9107142857142857,0.9285714285714286,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9821428571428571,1.0,1.0,0.10714285714285714,0.125,0.1547619047619048,0.16815476190476192,0.19315476190476194,0.1991071428571429,0.20165816326530614,0.20612244897959187,0.20810657596371884,0.2170351473922902,0.21865852401566685,0.2246109049680478,0.22873178408892691,0.22873178408892691,0.22873178408892691,0.22984785551749834,0.23391823366875883,0.23391823366875883,0.23391823366875883,0.23481109081161597,0.23481109081161597,0.23481109081161597,0.2355874883271439,0.2355874883271439,0.2355874883271439,0.2355874883271439,0.23624886398851958,0.23688661909056039,0.23750238263735843,0.23750238263735843,0.23750238263735843,0.23750238263735843,0.23750238263735843,0.23855280280542565,0.2390630068870583,0.2390630068870583
num_apparent_arms + stripe_descriptions + madreporite_descriptions,num_apparent_arms + stripe_descriptions + madreporite_descriptions,3,61,53,36,1.0,0.1320754716981132,0.20754716981132076,0.2641509433962264,0.37735849056603776,0.49056603773584906,0.49056603773584906,0.5471698113207547,0.6037735849056604,0.6226415094339622,0.660377358490566,0.6792452830188679,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.7547169811320755,0.7547169811320755,0.7735849056603774,0.7735849056603774,0.8301886792452831,0.8490566037735849,0.8490566037735849,0.8679245283018868,0.9056603773584906,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,1.0,1.0,1.0,0.1320754716981132,0.16981132075471697,0.18867924528301888,0.2169811320754717,0.239622641509434,0.239622641509434,0.24770889487870623,0.2547843665768194,0.25688080263551966,0.26065438754118,0.26236965340738927,0.2639419804514144,0.2639419804514144,0.2639419804514144,0.2604828609545591,0.2604828609545591,0.26381249469484763,0.26381249469484763,0.2648055433542319,0.2648055433542319,0.2675009611439893,0.268358594077094,0.268358594077094,0.26914475759910655,0.2706541915613707,0.27210557037124006,0.27210557037124006,0.27210557037124006,0.27275618845842287,0.27275618845842287,0.27275618845842287,0.27275618845842287,0.27275618845842287,0.2738660663718524,0.2738660663718524,0.2738660663718524
num_apparent_arms + stripe_descriptions + reticulation_descriptions,num_apparent_arms + stripe_descriptions + reticulation_descriptions,3,61,53,36,1.0,0.11320754716981132,0.24528301886792453,0.2830188679245283,0.37735849056603776,0.41509433962264153,0.4716981132075472,0.5094339622641509,0.5283018867924528,0.6037735849056604,0.6037735849056604,0.6415094339622641,0.6792452830188679,0.6792452830188679,0.7358490566037735,0.7358490566037735,0.7735849056603774,0.8113207547169812,0.8113207547169812,0.8301886792452831,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.9056603773584906,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.9622641509433962,1.0,1.0,1.0,0.11320754716981132,0.1792452830188679,0.19182389937106917,0.21540880503144652,0.2229559748427673,0.23238993710691827,0.23778077268643308,0.2401392632524708,0.24852500748727166,0.24852500748727166,0.2519555392196902,0.25510019330774053,0.25510019330774053,0.25914331999237666,0.25914331999237666,0.2579640747093578,0.2601838305362168,0.2601838305362168,0.26117687919560106,0.2621202754220162,0.2621202754220162,0.2621202754220162,0.2621202754220162,0.2621202754220162,0.26438442636541243,0.26583580517528177,0.26583580517528177,0.26583580517528177,0.26648642326246463,0.26648642326246463,0.26648642326246463,0.26648642326246463,0.26648642326246463,0.2675963011758941,0.2675963011758941,0.2675963011758941
num_apparent_arms + stripe_descriptions + arm color,num_apparent_arms + stripe_descriptions + arm color,3,61,54,36,1.0,0.05555555555555555,0.09259259259259259,0.12962962962962962,0.12962962962962962,0.2037037037037037,0.2222222222222222,0.24074074074074073,0.24074074074074073,0.2777777777777778,0.37037037037037035,0.42592592592592593,0.46296296296296297,0.5,0.6666666666666666,0.7407407407407407,0.7777777777777778,0.7962962962962963,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9074074074074074,0.9259259259259259,0.9444444444444444,0.9629629629629629,0.9629629629629629,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0,1.0,0.05555555555555555,0.07407407407407407,0.08641975308641976,0.08641975308641976,0.10123456790123457,0.10432098765432099,0.10696649029982365,0.10696649029982365,0.11108171663727219,0.12034097589653145,0.12539148094703648,0.1284779007001229,0.13132690354912574,0.14323166545388763,0.1481699370588259,0.1504847518736407,0.15157407649237709,0.15260288307673922,0.15260288307673922,0.15445473492859105,0.15445473492859105,0.15613823661209278,0.15613823661209278,0.15690984155036442,0.15777403908122858,0.15848628979347928,0.15917216084972075,0.15917216084972075,0.15981073045380756,0.15981073045380756,0.15981073045380756,0.15981073045380756,0.16037189768164148,0.16037189768164148,0.16037189768164148,0.16037189768164148
num_apparent_arms + rosette_descriptions + disk color,num_apparent_arms + rosette_descriptions + disk color,3,61,56,36,1.0,0.16071428571428573,0.19642857142857142,0.30357142857142855,0.32142857142857145,0.4107142857142857,0.4642857142857143,0.48214285714285715,0.5357142857142857,0.5535714285714286,0.5714285714285714,0.6071428571428571,0.6428571428571429,0.6785714285714286,0.7142857142857143,0.7321428571428571,0.7678571428571429,0.7857142857142857,0.8214285714285714,0.875,0.875,0.875,0.8928571428571429,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9642857142857143,0.9642857142857143,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.16071428571428573,0.17857142857142858,0.21428571428571427,0.21875,0.23660714285714285,0.24553571428571433,0.24808673469387757,0.25478316326530615,0.2567672902494331,0.2585530045351474,0.2604469439290868,0.26342313440527726,0.26617038715253005,0.2687214075606933,0.2699118837511695,0.27214402660831233,0.27319444677637955,0.27517857376050653,0.277998122632687,0.277998122632687,0.277998122632687,0.2788098109443753,0.2811390034909591,0.2811390034909591,0.2811390034909591,0.2811390034909591,0.2818003791523348,0.2818003791523348,0.28241614269913284,0.28241614269913284,0.28241614269913284,0.28241614269913284,0.28241614269913284,0.28241614269913284,0.2829263467807655,0.2829263467807655
num_apparent_arms + rosette_descriptions + madreporite_descriptions,num_apparent_arms + rosette_descriptions + madreporite_descriptions,3,61,55,36,1.0,0.14545454545454545,0.2727272727272727,0.34545454545454546,0.41818181818181815,0.43636363636363634,0.4909090909090909,0.5818181818181818,0.6727272727272727,0.6727272727272727,0.6909090909090909,0.6909090909090909,0.7090909090909091,0.7272727272727273,0.7272727272727273,0.7818181818181819,0.8,0.8727272727272727,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9454545454545454,0.9454545454545454,0.9636363636363636,0.9636363636363636,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14545454545454545,0.20909090909090908,0.23333333333333334,0.2515151515151515,0.25515151515151513,0.2642424242424243,0.27722943722943727,0.2885930735930736,0.2885930735930736,0.2876839826839827,0.2876839826839827,0.28919913419913423,0.29059773559773566,0.29059773559773566,0.2942340992340993,0.2953704628704629,0.2996485377367731,0.301668739756975,0.3026256775560181,0.3026256775560181,0.3026256775560181,0.3026256775560181,0.3026256775560181,0.3026256775560181,0.30335295028329085,0.30335295028329085,0.3040263509566915,0.3040263509566915,0.30465331020434044,0.305259370810401,0.305259370810401,0.305259370810401,0.305259370810401,0.305259370810401,0.305259370810401,0.305259370810401
num_apparent_arms + rosette_descriptions + reticulation_descriptions,num_apparent_arms + rosette_descriptions + reticulation_descriptions,3,61,55,36,1.0,0.12727272727272726,0.2727272727272727,0.2909090909090909,0.38181818181818183,0.45454545454545453,0.45454545454545453,0.5272727272727272,0.6,0.6363636363636364,0.6727272727272727,0.7090909090909091,0.7454545454545455,0.7636363636363637,0.7636363636363637,0.8,0.8545454545454545,0.8909090909090909,0.9090909090909091,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9454545454545454,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12727272727272726,0.2,0.20606060606060603,0.2287878787878788,0.24333333333333332,0.24333333333333332,0.25372294372294374,0.26281385281385283,0.2643290043290043,0.26796536796536796,0.2712711530893349,0.27430145611963797,0.27570005751823934,0.27570005751823934,0.2781242999424817,0.28153339085157264,0.2836724282847277,0.28468252929482873,0.2856394670938718,0.2856394670938718,0.2856394670938718,0.2856394670938718,0.2856394670938718,0.2856394670938718,0.2863667398211445,0.2870660405204452,0.2870660405204452,0.2870660405204452,0.2876929997680941,0.2882990603741547,0.2882990603741547,0.2882990603741547,0.2882990603741547,0.2882990603741547,0.2882990603741547,0.2882990603741547
num_apparent_arms + rosette_descriptions + arm color,num_apparent_arms + rosette_descriptions + arm color,3,61,55,36,1.0,0.07272727272727272,0.18181818181818182,0.2,0.2,0.21818181818181817,0.2727272727272727,0.32727272727272727,0.34545454545454546,0.36363636363636365,0.38181818181818183,0.43636363636363634,0.43636363636363634,0.45454545454545453,0.5636363636363636,0.7090909090909091,0.7454545454545455,0.8,0.8181818181818182,0.8363636363636363,0.8545454545454545,0.8727272727272727,0.8727272727272727,0.9090909090909091,0.9272727272727272,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,1.0,0.07272727272727272,0.12727272727272726,0.13333333333333333,0.13333333333333333,0.13696969696969696,0.14606060606060603,0.15385281385281385,0.15612554112554114,0.15814574314574315,0.15996392496392495,0.16492260264987538,0.16492260264987538,0.16632120404847678,0.1741134118406845,0.18381038153765422,0.1860831088103815,0.18929166496011413,0.19030176597021511,0.1912587037692582,0.19216779467834907,0.19329333580389021,0.19329333580389021,0.19487436347187442,0.19563193922945016,0.1963592119567229,0.1963592119567229,0.1963592119567229,0.1963592119567229,0.19698617120437178,0.1975922318104324,0.1975922318104324,0.1975922318104324,0.19814319599776023,0.19814319599776023,0.19814319599776023,0.19814319599776023
